chrom,start,end,tf,score,strand,region
chr4,144646056,144646065,KLF12,511,+,chr4:144645471-144646071
chr4,144646058,144646071,ZNF131,585,-,chr4:144645471-144646071
chr22,24424147,24424166,FIZ1,513,+,chr22:24424097-24424697
chr22,24424150,24424159,ZNF524,511,-,chr22:24424097-24424697
chr22,24424166,24424178,CGGBP1,573,-,chr22:24424097-24424697
chr22,24424166,24424180,ZNF93,522,-,chr22:24424097-24424697
chr22,24424312,24424322,SLC2A4RG,502,+,chr22:24424097-24424697
chr22,24424402,24424412,ZBED4,511,+,chr22:24424097-24424697
chr22,24424469,24424478,IKZF3,511,-,chr22:24424097-24424697
chr22,24424494,24424505,TFAP2C,503,+,chr22:24424097-24424697
chr22,24424494,24424505,TFAP2A,524,-,chr22:24424097-24424697
chr22,24424494,24424505,TFAP2B,507,+,chr22:24424097-24424697
chr22,24424547,24424563,ZNF460,524,-,chr22:24424097-24424697
chr22,24424654,24424663,E2F8,541,-,chr22:24424097-24424697
chr12,12477158,12477168,ASCL2,511,+,chr12:12477047-12477647
chr12,12477223,12477233,ZFX,511,-,chr12:12477047-12477647
chr12,12477301,12477315,KLF17,549,+,chr12:12477047-12477647
chr12,12477375,12477385,DDIT3::CEBPA,532,+,chr12:12477047-12477647
chr19,55661363,55661374,ZNF746,662,+,chr19:55661288-55661888
chr19,55661366,55661382,ZNF814,570,-,chr19:55661288-55661888
chr19,55661367,55661378,ZNF746,539,+,chr19:55661288-55661888
chr19,55661378,55661394,ZNF347,600,+,chr19:55661288-55661888
chr19,55661381,55661395,ZNF530,507,-,chr19:55661288-55661888
chr19,55661387,55661407,PRDM9,522,-,chr19:55661288-55661888
chr19,55661395,55661406,KLF8,520,-,chr19:55661288-55661888
chr19,55661396,55661406,ZNF281,602,-,chr19:55661288-55661888
chr19,55661396,55661406,ZNF148,602,+,chr19:55661288-55661888
chr19,55661399,55661416,ZNF701,522,-,chr19:55661288-55661888
chr19,55661482,55661491,ZNF768,541,-,chr19:55661288-55661888
chr19,55661498,55661509,KLF9,509,+,chr19:55661288-55661888
chr19,55661607,55661617,WT1,532,+,chr19:55661288-55661888
chr19,55661632,55661642,ZNF568,602,-,chr19:55661288-55661888
chr19,55661632,55661644,ZNF677,557,-,chr19:55661288-55661888
chr19,55661652,55661670,ZBTB41,512,-,chr19:55661288-55661888
chr19,55661661,55661677,ZNF347,508,+,chr19:55661288-55661888
chr19,55661682,55661698,ZNF347,518,+,chr19:55661288-55661888
chr19,55661689,55661704,ZNF775,516,+,chr19:55661288-55661888
chr19,55661707,55661717,ERG,502,-,chr19:55661288-55661888
chr19,55661735,55661747,TCF7L1,515,+,chr19:55661288-55661888
chr19,55661737,55661746,TCF7L2,541,+,chr19:55661288-55661888
chr19,55661737,55661747,HNF1A,532,-,chr19:55661288-55661888
chr19,55661749,55661767,ZFP28,507,+,chr19:55661288-55661888
chr19,55661750,55661767,IRF3,523,-,chr19:55661288-55661888
chr19,55661751,55661765,ZNF471,577,+,chr19:55661288-55661888
chr19,55661782,55661798,ZNF676,526,-,chr19:55661288-55661888
chr19,55661867,55661877,DMRTA1,541,+,chr19:55661288-55661888
chr2,96265838,96265849,ZNF746,504,+,chr2:96265807-96266407
chr2,96265878,96265889,TFAP2C,516,+,chr2:96265807-96266407
chr2,96265878,96265889,TFAP2B,510,+,chr2:96265807-96266407
chr2,96265885,96265894,ZFP809,541,-,chr2:96265807-96266407
chr2,96265918,96265935,ZNF407,541,-,chr2:96265807-96266407
chr2,96265990,96265999,ELK4,541,+,chr2:96265807-96266407
chr2,96265990,96265999,ETV7,511,-,chr2:96265807-96266407
chr2,96265990,96265999,ZBTB11,541,+,chr2:96265807-96266407
chr2,96265990,96266000,ZBTB2,524,-,chr2:96265807-96266407
chr2,96265990,96266002,ELF4,590,-,chr2:96265807-96266407
chr2,96265991,96266000,ELK1,511,-,chr2:96265807-96266407
chr2,96265991,96266000,ELK3,511,-,chr2:96265807-96266407
chr2,96265991,96266000,ETV4,511,-,chr2:96265807-96266407
chr2,96265991,96266000,ETV5,511,-,chr2:96265807-96266407
chr2,96265991,96266002,FOXJ2::ELF1,504,-,chr2:96265807-96266407
chr2,96265992,96266004,ETV5::FOXI1,506,-,chr2:96265807-96266407
chr2,96265999,96266019,PRDM9,624,-,chr2:96265807-96266407
chr2,96266008,96266028,PRDM9,543,-,chr2:96265807-96266407
chr2,96266013,96266029,ZNF460,577,+,chr2:96265807-96266407
chr2,96266032,96266041,SP1,541,-,chr2:96265807-96266407
chr2,96266032,96266041,SP2,541,-,chr2:96265807-96266407
chr2,96266032,96266041,SP4,541,-,chr2:96265807-96266407
chr2,96266032,96266041,KLF14,541,-,chr2:96265807-96266407
chr2,96266032,96266041,KLF12,541,-,chr2:96265807-96266407
chr2,96266032,96266041,KLF10,541,-,chr2:96265807-96266407
chr2,96266044,96266057,ZNF131,506,+,chr2:96265807-96266407
chr2,96266056,96266068,ZNF213,562,-,chr2:96265807-96266407
chr2,96266085,96266108,ZNF143,725,+,chr2:96265807-96266407
chr2,96266094,96266108,THAP11,520,-,chr2:96265807-96266407
chr2,96266153,96266167,THAP11,812,+,chr2:96265807-96266407
chr2,96266153,96266176,ZNF143,805,-,chr2:96265807-96266407
chr2,96266165,96266185,PRDM9,572,+,chr2:96265807-96266407
chr2,96266174,96266188,ZNF93,536,+,chr2:96265807-96266407
chr2,96266233,96266248,ZNF850,522,-,chr2:96265807-96266407
chr2,96266313,96266333,PRDM9,508,-,chr2:96265807-96266407
chr2,96266322,96266333,PATZ1,504,-,chr2:96265807-96266407
chr20,44614923,44614938,ZNF816,542,-,chr20:44614779-44615379
chr20,44614926,44614946,PRDM9,555,-,chr20:44614779-44615379
chr20,44614935,44614945,ZNF281,506,-,chr20:44614779-44615379
chr20,44615064,44615074,ERG,502,-,chr20:44614779-44615379
chr20,44615066,44615077,FLI1::FOXI1,544,-,chr20:44614779-44615379
chr20,44615101,44615110,ZNF367,511,+,chr20:44614779-44615379
chr20,44615135,44615145,ZNF362,602,+,chr20:44614779-44615379
chr20,44615136,44615146,ZNF362,602,+,chr20:44614779-44615379
chr20,44615137,44615147,ZNF362,602,+,chr20:44614779-44615379
chr20,44615138,44615148,ZNF362,524,+,chr20:44614779-44615379
chr20,44615188,44615199,TFAP2C,662,-,chr20:44614779-44615379
chr20,44615188,44615199,TFAP2A,554,+,chr20:44614779-44615379
chr20,44615188,44615199,TFAP2B,662,-,chr20:44614779-44615379
chr20,44615189,44615200,TFAP2C,584,+,chr20:44614779-44615379
chr20,44615189,44615200,TFAP2A,632,-,chr20:44614779-44615379
chr20,44615189,44615200,TFAP2B,577,+,chr20:44614779-44615379
chr20,44615344,44615354,USF1,541,-,chr20:44614779-44615379
chr20,44615344,44615354,MITF,502,+,chr20:44614779-44615379
chr20,44615344,44615354,MITF,502,-,chr20:44614779-44615379
chr2,143261890,143261902,ZNF75D,515,-,chr2:143261831-143262431
chr2,143262008,143262025,KLF13,568,-,chr2:143261831-143262431
chr2,143262010,143262021,EGR3,519,-,chr2:143261831-143262431
chr2,143262010,143262021,EGR4,614,-,chr2:143261831-143262431
chr2,143262011,143262021,EGR1,502,-,chr2:143261831-143262431
chr2,143262012,143262023,SP8,566,-,chr2:143261831-143262431
chr2,143262013,143262023,KLF11,554,-,chr2:143261831-143262431
chr2,143262013,143262023,SP9,506,-,chr2:143261831-143262431
chr2,143262013,143262024,KLF16,554,-,chr2:143261831-143262431
chr2,143262013,143262024,SP3,536,-,chr2:143261831-143262431
chr2,143262013,143262024,KLF9,536,-,chr2:143261831-143262431
chr2,143262036,143262045,SIX1,511,-,chr2:143261831-143262431
chr2,143262104,143262114,ZNF257,502,+,chr2:143261831-143262431
chr2,143262188,143262201,SPIB,500,-,chr2:143261831-143262431
chr2,143262209,143262223,TFAP4::FLI1,515,+,chr2:143261831-143262431
chr2,143262210,143262223,ERF::FIGLA,527,+,chr2:143261831-143262431
chr2,143262210,143262223,TFAP4::ETV1,547,+,chr2:143261831-143262431
chr2,143262220,143262230,ATF4,554,+,chr2:143261831-143262431
chr2,143262220,143262230,CEBPG,517,+,chr2:143261831-143262431
chr2,143262241,143262254,POU3F3,553,+,chr2:143261831-143262431
chr2,143262339,143262353,CASZ1,525,-,chr2:143261831-143262431
chr2,143262352,143262366,FOXD3,504,+,chr2:143261831-143262431
chr2,143262353,143262364,MEF2C,502,+,chr2:143261831-143262431
chr3,161221076,161221095,RREB1,517,-,chr3:161220963-161221563
chr3,161221181,161221190,ZFP809,511,+,chr3:161220963-161221563
chr3,161221230,161221240,ZNF257,532,-,chr3:161220963-161221563
chr3,161221296,161221306,ZBTB33,532,-,chr3:161220963-161221563
chr3,161221296,161221306,BANP,506,+,chr3:161220963-161221563
chr3,161221296,161221306,BANP,506,-,chr3:161220963-161221563
chr3,161221471,161221488,ZNF454,507,+,chr3:161220963-161221563
chr3,161221549,161221559,ZBTB7B,517,-,chr3:161220963-161221563
chr2,36902661,36902671,CREM,517,+,chr2:36902625-36903225
chr2,36902661,36902671,CREM,517,-,chr2:36902625-36903225
chr2,36902676,36902686,ZNF449,541,+,chr2:36902625-36903225
chr2,36902800,36902812,PHOX2B,518,-,chr2:36902625-36903225
chr2,36902800,36902815,POU4F2,519,-,chr2:36902625-36903225
chr2,36902807,36902820,POU3F3,543,+,chr2:36902625-36903225
chr2,36902807,36902821,POU1F1,544,-,chr2:36902625-36903225
chr2,36902808,36902818,POU3F1,517,+,chr2:36902625-36903225
chr2,36902808,36902820,POU3F2,507,+,chr2:36902625-36903225
chr2,36902808,36902821,POU2F2,551,+,chr2:36902625-36903225
chr2,36902809,36902820,FOXC1,592,+,chr2:36902625-36903225
chr2,36902809,36902820,FOXB1,602,+,chr2:36902625-36903225
chr2,36902809,36902820,FOXC2,554,+,chr2:36902625-36903225
chr2,36902823,36902834,FOXD2,562,-,chr2:36902625-36903225
chr2,36902885,36902898,HNF1A,547,-,chr2:36902625-36903225
chr2,36902885,36902898,HNF1B,568,+,chr2:36902625-36903225
chr2,36902886,36902898,POU4F1,507,+,chr2:36902625-36903225
chr2,36902886,36902898,POU4F3,505,+,chr2:36902625-36903225
chr2,36902954,36902969,ZNF510,503,+,chr2:36902625-36903225
chr11,65079292,65079304,ZSCAN25,506,-,chr11:65079284-65079884
chr11,65079340,65079351,PBX3,516,-,chr11:65079284-65079884
chr11,65079366,65079382,ZNF470,500,+,chr11:65079284-65079884
chr11,65079382,65079392,STAT2,602,-,chr11:65079284-65079884
chr11,65079382,65079393,IRF1,544,-,chr11:65079284-65079884
chr11,65079565,65079575,ZNF331,506,+,chr11:65079284-65079884
chr11,65079665,65079674,TFAP2A,511,+,chr11:65079284-65079884
chr11,65079665,65079674,TFAP2C,511,-,chr11:65079284-65079884
chr11,65079691,65079702,SP8,520,-,chr11:65079284-65079884
chr11,65079692,65079703,KLF9,532,-,chr11:65079284-65079884
chr11,65079747,65079759,INSM1,554,+,chr11:65079284-65079884
chr11,65079804,65079815,ZNF831,519,-,chr11:65079284-65079884
chr9,128688878,128688893,ZNF707,530,+,chr9:128688818-128689418
chr9,128688920,128688930,USF2,502,+,chr9:128688818-128689418
chr9,128688920,128688930,USF2,511,-,chr9:128688818-128689418
chr9,128688920,128688930,MLX,502,-,chr9:128688818-128689418
chr9,128688932,128688942,SLC2A4RG,541,+,chr9:128688818-128689418
chr9,128688932,128688942,SLC2A4RG,571,-,chr9:128688818-128689418
chr9,128688964,128688974,KLF5,532,+,chr9:128688818-128689418
chr9,128688964,128688975,KLF16,536,+,chr9:128688818-128689418
chr9,128688964,128688975,SP3,577,+,chr9:128688818-128689418
chr9,128688964,128688975,KLF9,503,+,chr9:128688818-128689418
chr9,128688964,128688975,KLF8,558,-,chr9:128688818-128689418
chr9,128688965,128688974,KLF14,511,-,chr9:128688818-128689418
chr9,128688965,128688974,KLF12,511,-,chr9:128688818-128689418
chr9,128688965,128688975,SP9,541,+,chr9:128688818-128689418
chr9,128688965,128688976,SP8,532,+,chr9:128688818-128689418
chr9,128688967,128688976,ZBTB8A,511,-,chr9:128688818-128689418
chr9,128689006,128689022,ZNF347,544,-,chr9:128688818-128689418
chr9,128689011,128689031,PRDM9,503,+,chr9:128688818-128689418
chr9,128689021,128689031,WT1,571,-,chr9:128688818-128689418
chr9,128689023,128689033,ZNF281,602,+,chr9:128688818-128689418
chr9,128689023,128689033,ZNF148,602,-,chr9:128688818-128689418
chr9,128689023,128689034,KLF8,520,+,chr9:128688818-128689418
chr9,128689112,128689121,SP1,511,-,chr9:128688818-128689418
chr9,128689112,128689121,SP4,511,-,chr9:128688818-128689418
chr9,128689137,128689146,NFYB,511,-,chr9:128688818-128689418
chr9,128689198,128689210,NRF1,590,+,chr9:128688818-128689418
chr9,128689198,128689211,ZNF131,589,+,chr9:128688818-128689418
chr9,128689211,128689224,ZNF131,534,+,chr9:128688818-128689418
chr9,128689232,128689252,PRDM9,509,+,chr9:128688818-128689418
chr9,128689235,128689255,PRDM9,566,+,chr9:128688818-128689418
chr9,128689258,128689269,ZNF596,532,+,chr9:128688818-128689418
chr9,128689313,128689325,CGGBP1,517,+,chr9:128688818-128689418
chr9,128689316,128689328,CGGBP1,722,+,chr9:128688818-128689418
chr9,128689316,128689330,ZNF93,695,-,chr9:128688818-128689418
chr9,128689319,128689331,CGGBP1,632,+,chr9:128688818-128689418
chr9,128689319,128689333,ZNF93,577,-,chr9:128688818-128689418
chr9,128689322,128689334,CGGBP1,529,+,chr9:128688818-128689418
chr9,128689322,128689336,ZNF93,506,-,chr9:128688818-128689418
chr9,128689322,128689342,PRDM9,547,-,chr9:128688818-128689418
chr9,128689327,128689343,ZNF460,575,+,chr9:128688818-128689418
chr12,14959307,14959323,ZNF460,774,-,chr12:14959296-14959896
chr12,14959308,14959322,ZNF135,661,-,chr12:14959296-14959896
chr12,14959441,14959453,PHOX2B,508,+,chr12:14959296-14959896
chr12,14959470,14959480,STAT6,602,-,chr12:14959296-14959896
chr12,14959479,14959491,ZNF43,503,+,chr12:14959296-14959896
chr12,14959479,14959491,ZNF43,504,-,chr12:14959296-14959896
chr12,14959718,14959729,EBF1,541,+,chr12:14959296-14959896
chr12,14959718,14959729,EBF4,554,+,chr12:14959296-14959896
chr12,14959848,14959859,PRDM5,504,-,chr12:14959296-14959896
chr10,108014717,108014727,FOXQ1,517,+,chr10:108014712-108015312
chr10,108014718,108014729,FOXC2,558,-,chr10:108014712-108015312
chr10,108014719,108014733,FOXD3,682,-,chr10:108014712-108015312
chr10,108014734,108014745,FOXC1,558,+,chr10:108014712-108015312
chr10,108014734,108014745,FOXB1,562,+,chr10:108014712-108015312
chr10,108014734,108014745,FOXC2,506,+,chr10:108014712-108015312
chr10,108014777,108014789,POU4F1,515,+,chr10:108014712-108015312
chr10,108014777,108014789,POU4F3,501,+,chr10:108014712-108015312
chr10,108014779,108014788,PBX2,511,+,chr10:108014712-108015312
chr10,108014779,108014788,MEIS2,511,-,chr10:108014712-108015312
chr10,108014785,108014797,ONECUT3,563,-,chr10:108014712-108015312
chr10,108014838,108014848,ZNF700,524,+,chr10:108014712-108015312
chr10,108014886,108014899,ZNF184,502,-,chr10:108014712-108015312
chr10,108015008,108015018,FOSL2,517,+,chr10:108014712-108015312
chr10,108015008,108015018,NFE2,517,-,chr10:108014712-108015312
chr10,108015009,108015018,FOS::JUN,541,-,chr10:108014712-108015312
chr10,108015009,108015018,FOSL1,541,+,chr10:108014712-108015312
chr10,108015009,108015018,JUNB,541,+,chr10:108014712-108015312
chr10,108015009,108015018,JUND,541,+,chr10:108014712-108015312
chr10,108015009,108015018,JDP2,511,-,chr10:108014712-108015312
chr10,108015009,108015018,JDP2,541,+,chr10:108014712-108015312
chr10,108015009,108015018,FOSL1::JUN,541,+,chr10:108014712-108015312
chr10,108015009,108015018,FOSL2::JUN,541,-,chr10:108014712-108015312
chr10,108015009,108015018,FOS::JUNB,511,+,chr10:108014712-108015312
chr10,108015009,108015018,FOS::JUNB,541,-,chr10:108014712-108015312
chr10,108015009,108015018,FOSB::JUNB,541,+,chr10:108014712-108015312
chr10,108015009,108015018,FOSL1::JUNB,541,+,chr10:108014712-108015312
chr10,108015009,108015018,FOSL2::JUNB,511,-,chr10:108014712-108015312
chr10,108015009,108015018,FOSL2::JUNB,541,+,chr10:108014712-108015312
chr10,108015009,108015018,FOS::JUND,541,-,chr10:108014712-108015312
chr10,108015009,108015018,FOSL2::JUND,511,-,chr10:108014712-108015312
chr10,108015009,108015018,FOSL2::JUND,541,+,chr10:108014712-108015312
chr10,108015009,108015018,BACH1,541,+,chr10:108014712-108015312
chr10,108015009,108015019,NFE2,554,+,chr10:108014712-108015312
chr10,108015080,108015098,ZSCAN31,551,-,chr10:108014712-108015312
chr10,108015247,108015259,POU4F1,508,+,chr10:108014712-108015312
chr10,108015247,108015259,POU4F3,509,+,chr10:108014712-108015312
chr10,108015285,108015303,ZFP28,522,+,chr10:108014712-108015312
chr10,108015291,108015309,ZFP28,643,+,chr10:108014712-108015312
chr10,108015293,108015303,STAT2,517,-,chr10:108014712-108015312
chr10,108015293,108015307,ZNF471,535,+,chr10:108014712-108015312
chr10,108015295,108015311,ZNF470,501,+,chr10:108014712-108015312
chr10,108015299,108015309,STAT2,517,-,chr10:108014712-108015312
chrX,316253,316264,KLF9,509,+,chrX:316243-316843
chrX,316265,316276,KLF9,509,+,chrX:316243-316843
chrX,316267,316282,ZSCAN4,522,+,chrX:316243-316843
chrX,316300,316311,KLF9,509,+,chrX:316243-316843
chrX,316339,316350,KLF9,509,+,chrX:316243-316843
chrX,316381,316393,ZSCAN25,592,+,chrX:316243-316843
chrX,316491,316507,ZNF347,527,-,chrX:316243-316843
chrX,316556,316575,RREB1,528,-,chrX:316243-316843
chrX,316611,316621,PRDM13,511,-,chrX:316243-316843
chrX,316618,316629,SPZ1,536,+,chrX:316243-316843
chrX,316653,316668,NR1I2,520,+,chrX:316243-316843
chrX,316697,316710,ZNF423,515,-,chrX:316243-316843
chrX,316710,316719,ZNF18,511,+,chrX:316243-316843
chrX,316747,316762,CTCF,515,-,chrX:316243-316843
chrX,316796,316816,PRDM9,520,-,chrX:316243-316843
chrX,316801,316815,PLAG1,523,-,chrX:316243-316843
chr5,64768759,64768768,ZNF648,511,-,chr5:64768657-64769257
chr5,64768832,64768847,POU5F1::SOX2,504,+,chr5:64768657-64769257
chr5,64768950,64768963,ZFP42,526,+,chr5:64768657-64769257
chr5,64768964,64768979,ZNF850,536,+,chr5:64768657-64769257
chr5,64769091,64769101,SLC2A4RG,602,+,chr5:64768657-64769257
chr5,64769091,64769101,SLC2A4RG,602,-,chr5:64768657-64769257
chr13,28139656,28139673,BCL6B,598,+,chr13:28139567-28140167
chr13,28139657,28139670,BCL6,532,+,chr13:28139567-28140167
chr13,28139756,28139770,ZNF773,544,-,chr13:28139567-28140167
chr13,28139887,28139904,ZNF701,530,+,chr13:28139567-28140167
chr13,28139915,28139933,ZFP28,506,+,chr13:28139567-28140167
chr13,28139923,28139933,STAT2,517,-,chr13:28139567-28140167
chr13,28139923,28139934,IRF1,506,-,chr13:28139567-28140167
chr13,28139951,28139970,RREB1,553,-,chr13:28139567-28140167
chr13,28139980,28139991,PBX3,514,-,chr13:28139567-28140167
chr13,28140027,28140043,ZNF460,867,+,chr13:28139567-28140167
chr13,28140028,28140042,ZNF135,518,+,chr13:28139567-28140167
chr19,1083047,1083059,BACH1::MAFK,548,-,chr19:1083016-1083616
chr19,1083058,1083074,NHLH2,509,-,chr19:1083016-1083616
chr19,1083243,1083253,ZNF257,517,-,chr19:1083016-1083616
chr19,1083344,1083354,ZNF320,506,+,chr19:1083016-1083616
chr19,1083552,1083572,ZNF623,793,+,chr19:1083016-1083616
chr19,1083583,1083592,EBF2,541,-,chr19:1083016-1083616
chr19,1083583,1083592,EBF3,541,-,chr19:1083016-1083616
chr19,1083589,1083603,ZKSCAN3,543,-,chr19:1083016-1083616
chr15,66548299,66548309,ZNF362,602,-,chr15:66548229-66548829
chr15,66548300,66548310,ZNF362,602,-,chr15:66548229-66548829
chr15,66548301,66548311,ZNF362,511,-,chr15:66548229-66548829
chr15,66548316,66548330,FOXD3,525,-,chr15:66548229-66548829
chr15,66548357,66548375,ZFP28,538,-,chr15:66548229-66548829
chr15,66548359,66548369,STAT2,502,+,chr15:66548229-66548829
chr15,66548359,66548373,ZNF471,584,-,chr15:66548229-66548829
chr15,66548359,66548377,ZFP28,535,-,chr15:66548229-66548829
chr15,66548362,66548376,ZNF683,611,-,chr15:66548229-66548829
chr15,66548365,66548375,STAT2,541,+,chr15:66548229-66548829
chr15,66548366,66548384,ZNF234,521,-,chr15:66548229-66548829
chr15,66548425,66548442,ZNF701,514,+,chr15:66548229-66548829
chr15,66548533,66548547,ZNF606,506,-,chr15:66548229-66548829
chr15,66548533,66548553,PRDM9,573,+,chr15:66548229-66548829
chr15,66548588,66548599,MAFG::NRF1,513,+,chr15:66548229-66548829
chr15,66548588,66548599,NFE2L2,539,+,chr15:66548229-66548829
chr15,66548588,66548599,MAF::NFE2,530,+,chr15:66548229-66548829
chr15,66548720,66548738,ZFP28,541,+,chr15:66548229-66548829
chr15,66548791,66548802,FOXB1,517,+,chr15:66548229-66548829
chr16,88732506,88732520,ZNF93,531,+,chr16:88732454-88733054
chr16,88732509,88732523,ZNF93,504,+,chr16:88732454-88733054
chr16,88732539,88732553,ZNF530,506,+,chr16:88732454-88733054
chr16,88732540,88732554,NR2C2,625,+,chr16:88732454-88733054
chr16,88732540,88732554,RXRA,567,+,chr16:88732454-88733054
chr16,88732540,88732554,RXRB,546,+,chr16:88732454-88733054
chr16,88732540,88732554,RXRG,549,+,chr16:88732454-88733054
chr16,88732540,88732554,PPARD,581,+,chr16:88732454-88733054
chr16,88732541,88732554,PPARG::RXRA,633,+,chr16:88732454-88733054
chr16,88732541,88732554,NR2F6,568,+,chr16:88732454-88733054
chr16,88732541,88732554,NR2F1,579,+,chr16:88732454-88733054
chr16,88732541,88732554,THRB,551,+,chr16:88732454-88733054
chr16,88732546,88732558,NR2F1,500,+,chr16:88732454-88733054
chr16,88732547,88732561,NR2C2,592,+,chr16:88732454-88733054
chr16,88732548,88732561,PPARG::RXRA,504,+,chr16:88732454-88733054
chr16,88732548,88732561,NR2F1,504,+,chr16:88732454-88733054
chr16,88732548,88732561,THRB,526,+,chr16:88732454-88733054
chr16,88732549,88732561,INSM1,574,+,chr16:88732454-88733054
chr16,88732582,88732591,ZBTB8A,511,-,chr16:88732454-88733054
chr16,88732731,88732748,NFIB,560,+,chr16:88732454-88733054
chr16,88732731,88732748,NFIB,595,-,chr16:88732454-88733054
chr16,88732732,88732747,NFIC,519,+,chr16:88732454-88733054
chr16,88732732,88732747,NFIC,578,-,chr16:88732454-88733054
chr16,88732733,88732747,NFIC::TLX1,503,+,chr16:88732454-88733054
